,id,integralizacao,media_programacao,media_matematica,media_NE,media_NC,reprovacoes_programacao,reprovacoes_matematica,reprovacoes_NE,reprovacoes_NC,quantidade_trancamentos
1325,316,0,2.8000000000000003,2.0,,2.6,3.0,1.0,,4.0,0
1326,317,0,0.6666666666666666,0.0,,0.5,3.0,1.0,,4.0,0
1327,318,0,2.2857142857142856,3.6199999999999997,0.0,3.275,6.0,3.0,1.0,9.0,1
1328,318,1,4.68,,4.75,4.633333333333334,3.0,,1.0,2.0,1
1329,319,0,5.659999999999999,2.5,,3.9909090909090916,3.0,3.0,,8.0,4
1330,319,1,3.585714285714286,2.0,3.7249999999999996,2.807142857142857,10.0,2.0,3.0,11.0,4
1331,320,0,7.9,8.3,,7.9799999999999995,1.0,0.0,,1.0,0
1332,320,1,4.8,3.3000000000000003,,4.563636363636363,5.0,3.0,,8.0,0
1333,320,2,3.9000000000000004,2.3,2.733333333333333,4.375,7.0,2.0,5.0,4.0,0
1334,320,3,4.666666666666667,3.9,5.625,3.3249999999999997,4.0,1.0,2.0,3.0,0
1335,320,5,8.1625,,7.8500000000000005,9.1,0.0,,0.0,0.0,0
1336,320,6,4.023529411764706,2.5,4.075,3.8300000000000005,10.0,1.0,5.0,6.0,0
1337,320,7,5.766666666666667,,5.3,6.7,1.0,,1.0,0.0,0
1338,320,8,7.45,6.4,7.633333333333333,6.65,0.0,0.0,0.0,0.0,0
1339,321,0,0.0,6.7,,1.675,3.0,0.0,,3.0,0
1340,322,0,3.4799999999999995,1.85,,3.2625,4.0,2.0,,7.0,0
1341,323,1,8.116666666666667,5.033333333333334,,6.909999999999999,0.0,1.0,,2.0,0
1342,323,3,6.919999999999999,6.2,7.45,6.67,3.0,0.0,1.0,2.0,0
1343,323,5,7.014285714285714,,6.88,7.35,1.0,,1.0,0.0,0
1344,323,6,6.1,,5.966666666666666,6.5,1.0,,1.0,0.0,0
1345,323,7,7.0200000000000005,,7.175000000000001,6.4,0.0,,0.0,0.0,0
1346,323,8,7.816666666666666,,8.333333333333334,7.3,0.0,,0.0,0.0,0
1347,323,9,8.5,,8.5,8.8,0.0,,0.0,0.0,0
1348,324,0,1.1625,0.0,0.0,0.93,7.0,3.0,2.0,9.0,1
1349,325,1,7.883333333333334,6.766666666666667,,7.49,1.0,1.0,,2.0,0
1350,325,3,8.35,7.8,,8.239999999999998,0.0,0.0,,0.0,0
1351,325,4,6.833333333333333,9.3,7.0,7.216666666666666,2.0,0.0,0.0,2.0,0
1352,325,5,6.257142857142857,,6.699999999999999,3.6,2.0,,1.0,1.0,0
1353,325,6,5.6,,4.85,8.6,2.0,,2.0,0.0,0
1354,325,7,7.24,,7.275,7.1,0.0,,0.0,0.0,0
1355,325,8,6.385714285714286,,5.6,7.074999999999999,1.0,,1.0,0.0,0
1356,325,9,9.0,,9.0,,0.0,,0.0,,0
1357,326,0,7.366666666666667,8.4,,7.625,0.0,0.0,,0.0,1
1358,326,1,4.6,,,4.6,1.0,,,1.0,1
1359,327,0,8.0,8.5,,8.125,0.0,0.0,,0.0,1
1360,327,1,5.400000000000001,3.533333333333333,4.2,5.066666666666666,4.0,2.0,1.0,5.0,1
1361,327,3,6.445454545454546,0.9,5.871428571428572,6.140000000000001,3.0,1.0,2.0,2.0,1
1362,327,4,5.96,4.0,5.840000000000001,5.485714285714286,5.0,2.0,2.0,5.0,1
1363,327,5,6.2,,6.25,6.1,0.0,,0.0,0.0,1
1364,327,6,4.966666666666666,0.8,5.6000000000000005,4.1,5.0,1.0,2.0,4.0,1
1365,327,7,6.2,4.85,6.0,6.1000000000000005,0.0,1.0,0.0,1.0,1
1366,327,8,5.3,7.6,4.5,6.6000000000000005,1.0,0.0,1.0,0.0,1
1367,328,0,5.8,,6.0,5.5,2.0,,1.0,1.0,0
1368,328,1,2.6799999999999997,,2.3454545454545457,3.088888888888889,16.0,,9.0,7.0,0
1369,328,2,1.8470588235294116,,1.1500000000000001,2.227272727272727,15.0,,6.0,9.0,0
1370,329,0,5.0600000000000005,1.7,,3.522222222222222,7.0,6.0,,15.0,0
1371,329,1,3.656249999999999,1.0,2.525,3.4266666666666663,12.0,3.0,3.0,12.0,0
1372,329,2,4.84,1.2,4.55,3.6,2.0,1.0,2.0,1.0,0
1373,329,3,6.428571428571429,,7.340000000000001,4.15,3.0,,1.0,2.0,0
1374,329,4,7.2,,7.25,7.133333333333333,0.0,,0.0,0.0,0
1375,329,5,3.5666666666666664,0.0,7.4,0.825,2.0,1.0,0.0,4.0,0
1376,329,6,6.783333333333334,,8.666666666666666,5.675000000000001,2.0,,0.0,2.0,0
1377,329,7,7.6499999999999995,7.4,6.3,8.14,1.0,0.0,1.0,0.0,0
1378,329,8,6.7,8.5,,7.6,0.0,0.0,,0.0,0
1379,330,0,2.5833333333333335,1.325,,1.8909090909090909,5.0,4.0,,10.0,0
1380,331,0,5.1,1.85,,4.171428571428572,1.0,2.0,,3.0,0
1381,331,1,2.2624999999999997,5.0,1.35,2.753846153846154,13.0,1.0,4.0,10.0,0
1382,332,0,0.2333333333333333,0.0,,0.175,3.0,1.0,,4.0,0
1383,333,0,3.0727272727272723,2.025,4.0,2.607142857142857,9.0,3.0,2.0,11.0,3
1384,333,1,4.728571428571429,0.6,4.366666666666666,3.75,3.0,1.0,3.0,1.0,3
1385,333,2,2.3666666666666667,0.8499999999999999,2.3666666666666667,1.8799999999999997,5.0,4.0,5.0,4.0,3
1386,334,0,4.24,3.3000000000000003,,3.4555555555555557,3.0,2.0,,6.0,0
1387,335,1,9.299999999999999,9.9,,9.42,0.0,0.0,,0.0,0
1388,335,2,8.5,7.1,,7.6,0.0,0.0,,0.0,0
1389,335,3,9.58,10.0,,9.65,0.0,0.0,,0.0,0
1390,335,4,7.800000000000001,,6.1,8.65,1.0,,1.0,0.0,0
1391,335,6,8.75,,8.580000000000002,9.6,0.0,,0.0,0.0,0
1392,335,7,8.175,,8.066666666666668,8.5,0.0,,0.0,0.0,0
1393,335,8,7.183333333333334,,7.1800000000000015,8.4,1.0,,1.0,0.0,0
1394,335,9,7.6499999999999995,,8.05,7.25,0.0,,0.0,0.0,0
1395,336,0,6.9,2.066666666666667,,5.1000000000000005,2.0,3.0,,6.0,0
1396,336,1,4.46,0.7,5.066666666666666,3.7624999999999997,5.0,1.0,1.0,5.0,0
1397,336,2,6.225,,6.7,6.425,1.0,,0.0,1.0,0
1398,336,3,6.766666666666666,,7.966666666666668,5.566666666666666,1.0,,0.0,1.0,0
1399,336,4,7.5,,8.5,6.5,0.0,,0.0,0.0,0
1400,336,5,4.58,0.7999999999999999,4.771428571428571,2.4666666666666663,6.0,3.0,4.0,5.0,0
1401,336,6,6.859999999999999,,6.75,7.3,1.0,,1.0,0.0,0
1402,336,7,7.25,,7.3,7.2,0.0,,0.0,0.0,0
1403,337,0,6.65,7.8,,6.88,1.0,0.0,,1.0,0
1404,337,1,5.571428571428571,1.55,6.9,4.2,4.0,2.0,1.0,6.0,0
1405,337,2,6.385714285714285,2.3,8.15,4.4125000000000005,2.0,3.0,0.0,5.0,0
1406,337,3,5.42,1.6,5.933333333333334,3.633333333333333,2.0,1.0,1.0,2.0,0
1407,337,4,7.5,2.6,7.9,6.175,0.0,1.0,0.0,1.0,0
1408,337,5,6.55,,6.85,7.333333333333333,0.0,,0.0,0.0,0
1409,337,6,6.275,7.5,7.533333333333334,4.166666666666667,3.0,0.0,1.0,2.0,0
1410,337,7,5.48,,4.15,6.366666666666667,2.0,,2.0,0.0,0
1411,337,8,8.766666666666667,6.0,8.766666666666667,6.0,0.0,0.0,0.0,0.0,0
1412,338,0,9.733333333333333,8.8,,9.5,0.0,0.0,,0.0,4
1413,338,1,8.85,3.5,,6.58,0.0,1.0,,1.0,4
1414,338,2,6.0249999999999995,,,6.0249999999999995,2.0,,,2.0,4
1415,338,3,6.16,1.1,5.08,5.485714285714287,3.0,2.0,2.0,3.0,4
1416,339,1,7.414285714285714,5.866666666666666,,6.909090909090909,1.0,2.0,,3.0,0
1417,339,2,8.9,4.85,,7.280000000000001,0.0,2.0,,2.0,0
1418,339,3,5.062500000000001,6.0,5.125,5.2,4.0,0.0,2.0,2.0,0
1419,339,4,7.033333333333334,,7.8500000000000005,5.4,1.0,,0.0,1.0,0
1420,339,5,7.133333333333333,,7.35,6.699999999999999,0.0,,0.0,0.0,0
1421,339,6,7.400000000000001,,7.833333333333333,6.966666666666666,2.0,,1.0,1.0,0
1422,339,7,6.857142857142857,,7.140000000000001,6.15,2.0,,1.0,1.0,0
1423,339,9,7.983333333333333,,8.666666666666666,7.925000000000001,0.0,,0.0,0.0,0
1424,340,0,4.177777777777778,2.98,,3.833333333333333,6.0,4.0,,11.0,4
1425,340,1,3.955555555555555,2.4,5.05,3.877777777777778,6.0,1.0,1.0,6.0,4
1426,340,2,2.8357142857142854,2.1,2.2,2.9166666666666665,13.0,3.0,5.0,11.0,4
1427,341,0,1.8842105263157893,1.3571428571428572,2.391666666666666,1.523529411764706,17.0,6.0,10.0,15.0,4
1428,342,0,7.175000000000001,6.3,,7.0,1.0,0.0,,1.0,0
1429,342,1,6.35,0.8,,4.1,1.0,2.0,,3.0,0
1430,342,2,8.2,5.75,,7.383333333333333,0.0,1.0,,1.0,0
1431,342,3,6.8,8.1,7.6,6.925,1.0,0.0,0.0,1.0,0
1432,342,4,7.3,,8.04,5.449999999999999,1.0,,0.0,1.0,0
1433,342,5,6.42,,6.125,7.6,1.0,,1.0,0.0,0
1434,342,6,7.775,,6.7,8.133333333333333,0.0,,0.0,0.0,0
1435,342,8,7.637499999999999,,7.783333333333334,7.666666666666667,0.0,,0.0,0.0,0
1436,343,0,1.1666666666666667,0.3,0.0,1.2166666666666666,5.0,1.0,2.0,5.0,0
1437,344,0,7.65,8.7,,7.859999999999999,1.0,0.0,,1.0,0
1438,344,1,7.65,3.65,,5.5600000000000005,0.0,1.0,,2.0,0
1439,344,2,8.475000000000001,,,8.475000000000001,0.0,,,0.0,0
1440,344,3,5.425,7.75,4.5,6.816666666666666,4.0,0.0,3.0,1.0,0
1441,344,4,6.660000000000001,,6.5,7.3,1.0,,1.0,0.0,0
1442,344,5,5.766666666666667,,6.5200000000000005,2.0,2.0,,1.0,1.0,0
1443,344,6,5.883333333333333,,5.266666666666667,6.5,2.0,,1.0,1.0,0
1444,344,7,4.75,,5.666666666666667,4.2,4.0,,1.0,3.0,0
1445,344,8,5.6,,6.1,5.266666666666667,1.0,,0.0,1.0,0
1446,344,9,8.3,,9.3,7.65,0.0,,0.0,0.0,0
1447,345,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
1448,346,0,7.1000000000000005,7.7,,7.25,1.0,0.0,,1.0,0
1449,346,1,8.0,3.45,,5.533333333333332,0.0,2.0,,3.0,0
1450,346,2,7.1000000000000005,2.7,,6.471428571428572,1.0,1.0,,2.0,0
1451,346,3,6.85,4.85,6.0,6.22,0.0,2.0,0.0,2.0,0
1452,346,4,6.216666666666666,5.433333333333334,4.833333333333333,5.957142857142856,2.0,1.0,2.0,2.0,0
1453,346,5,6.766666666666666,,6.766666666666666,,0.0,,0.0,,0
1454,346,6,7.275,,7.033333333333334,8.0,0.0,,0.0,0.0,0
1455,346,7,7.06,7.2,7.275,6.7,0.0,0.0,0.0,0.0,0
1456,346,8,6.1,,5.275,8.850000000000001,2.0,,2.0,0.0,0
1457,347,0,6.366666666666667,3.0,,5.033333333333334,5.0,4.0,,11.0,0
1458,347,1,1.190909090909091,0.0,1.2333333333333332,1.7222222222222223,10.0,3.0,5.0,8.0,0
1459,348,0,6.625,7.7,,6.840000000000001,1.0,0.0,,1.0,0
1460,348,1,5.966666666666666,6.050000000000001,,5.955555555555556,3.0,1.0,,5.0,0
1461,348,3,6.4,,6.5,6.34,2.0,,1.0,1.0,0
1462,348,4,6.266666666666666,,6.571428571428571,5.84,5.0,,2.0,3.0,0
1463,348,6,6.45,,6.828571428571429,5.92,3.0,,1.0,2.0,0
1464,348,7,7.675,,10.0,6.8999999999999995,0.0,,0.0,0.0,0
1465,348,8,7.7,,7.7,,0.0,,0.0,,0
1466,349,1,9.5,9.7,,9.540000000000001,0.0,0.0,,0.0,0
1467,349,2,8.350000000000001,9.2,,8.633333333333333,0.0,0.0,,0.0,0
1468,349,3,8.866666666666667,7.7,,8.56,0.0,0.0,,0.0,0
1469,349,4,7.88,,8.350000000000001,7.566666666666667,0.0,,0.0,0.0,0
1470,349,6,8.316666666666666,,8.8,7.35,0.0,,0.0,0.0,0
1471,349,7,8.016666666666666,,8.36,6.3,0.0,,0.0,0.0,0
1472,349,8,8.575,,9.033333333333333,7.2,0.0,,0.0,0.0,0
1473,349,9,8.166666666666666,,8.7,7.1,0.0,,0.0,0.0,0
1474,350,0,7.175,6.8,,7.1,2.0,0.0,,2.0,0
1475,350,1,6.85,4.15,,6.04,1.0,1.0,,2.0,0
1476,350,2,6.266666666666667,4.2,5.65,5.944444444444445,4.0,1.0,1.0,4.0,0
1477,350,3,4.32,0.0,4.471428571428571,2.975,7.0,1.0,4.0,4.0,0
1478,350,4,5.933333333333334,6.5,5.75,6.4,1.0,0.0,1.0,0.0,0
1479,350,5,7.275,,7.133333333333333,7.7,0.0,,0.0,0.0,0
1480,350,6,7.228571428571428,,7.533333333333334,7.3,0.0,,0.0,0.0,0
1481,350,7,8.0,,8.0,,0.0,,0.0,,0
1482,350,8,8.8,,9.4,8.2,0.0,,0.0,0.0,0
1483,351,0,4.966666666666666,2.05,,4.073333333333333,7.0,3.0,,12.0,3
1484,351,1,4.074999999999999,0.42500000000000004,5.2,2.6923076923076925,8.0,4.0,2.0,10.0,3
1485,351,2,3.955555555555555,,4.175,4.6499999999999995,6.0,,2.0,4.0,3
1486,351,3,4.363636363636363,8.0,5.12,4.3428571428571425,6.0,0.0,2.0,4.0,3
1487,352,0,6.125,8.7,,6.640000000000001,1.0,0.0,,1.0,0
1488,352,2,7.366666666666667,6.366666666666667,,6.814285714285715,0.0,1.0,,1.0,0
1489,352,3,6.036363636363637,,4.9,6.15,5.0,,1.0,4.0,0
1490,352,4,6.1000000000000005,,6.15,7.6,1.0,,1.0,0.0,0
1491,352,5,6.659999999999999,,6.133333333333333,7.45,1.0,,1.0,0.0,0
1492,352,6,8.033333333333333,,8.033333333333333,,0.0,,0.0,,0
1493,352,7,6.766666666666667,,7.433333333333334,6.1000000000000005,1.0,,0.0,1.0,0
1494,352,8,7.68,,8.766666666666667,6.05,1.0,,0.0,1.0,0
1495,352,9,8.6,,,8.6,0.0,,,0.0,0
1496,353,0,6.466666666666666,4.1,,5.5200000000000005,3.0,3.0,,6.0,0
1497,353,1,7.6000000000000005,1.4,7.8,4.3,0.0,1.0,0.0,1.0,0
1498,353,2,4.671428571428571,0.0,4.5,3.488888888888889,4.0,1.0,1.0,6.0,0
1499,353,3,5.009090909090909,,5.5,4.728571428571429,5.0,,2.0,3.0,0
1500,353,4,6.666666666666667,0.4,7.0,3.2,0.0,1.0,0.0,1.0,0
1501,353,5,3.5999999999999996,3.9,4.7,2.4999999999999996,6.0,1.0,2.0,6.0,0
1502,353,6,4.380000000000001,,3.6499999999999995,4.866666666666666,5.0,,3.0,2.0,0
1503,354,0,0.0,0.4,,0.1,3.0,1.0,,4.0,0
1504,355,0,1.7222222222222223,2.7,0.0,2.533333333333333,8.0,2.0,1.0,10.0,1
1505,356,0,4.525,0.4,,3.641666666666667,6.0,2.0,,10.0,3
1506,356,1,2.6818181818181817,0.3,1.0,3.1181818181818186,9.0,2.0,4.0,8.0,3
1507,357,0,5.036363636363637,1.375,,3.9529411764705884,7.0,4.0,,13.0,0
1508,357,1,2.7,1.6,3.2,2.38,4.0,1.0,1.0,4.0,0
1509,357,2,5.678571428571429,0.7250000000000001,5.571428571428571,3.9454545454545458,8.0,4.0,4.0,8.0,0
1510,357,3,4.425,0.95,3.8166666666666664,4.388888888888889,7.0,2.0,4.0,5.0,0
1511,357,4,2.744444444444445,1.6666666666666667,2.8166666666666664,2.1333333333333333,7.0,3.0,4.0,6.0,0
1512,358,0,1.9333333333333336,0.25,0.5,1.4625000000000001,5.0,2.0,1.0,7.0,0
1513,359,0,2.4,5.999999999999999,,3.246666666666667,10.0,1.0,,12.0,0
1514,359,1,2.813636363636363,0.5,0.15,2.8304347826086955,17.0,1.0,2.0,18.0,0
1515,360,0,5.6,5.85,,5.725,1.0,1.0,,2.0,1
1516,360,1,6.566666666666666,7.5,6.35,6.840000000000001,3.0,0.0,1.0,2.0,1
1517,360,2,5.328571428571428,,6.216666666666666,0.0,3.0,,2.0,1.0,1
1518,360,3,5.25,,5.7,4.35,3.0,,2.0,1.0,1
1519,360,4,7.916666666666667,,7.825,8.066666666666666,0.0,,0.0,0.0,1
1520,361,0,4.833333333333333,8.1,7.8,4.933333333333334,2.0,0.0,0.0,2.0,1
1521,361,1,6.142857142857143,5.6,6.56,5.825,3.0,1.0,2.0,2.0,1
1522,361,2,5.987499999999999,8.9,5.300000000000001,6.8166666666666655,4.0,0.0,2.0,2.0,1
1523,361,3,4.65,,4.720000000000001,4.6,7.0,,3.0,4.0,1
1524,361,4,2.5999999999999996,,3.3000000000000003,1.2,7.0,,4.0,3.0,1
1525,361,5,6.25,,5.75,7.566666666666666,1.0,,1.0,0.0,1
1526,362,0,5.966666666666666,,,5.966666666666666,1.0,,,1.0,1
1527,362,1,7.7,6.35,,7.25,0.0,0.0,,0.0,1
1528,362,3,8.55,,8.633333333333333,8.9,0.0,,0.0,0.0,1
1529,363,0,1.0,5.0,,2.0,3.0,1.0,,4.0,0
1530,364,0,3.6999999999999997,3.2,2.2,3.7615384615384615,7.0,3.0,1.0,10.0,2
1531,364,1,4.914285714285714,,6.7,4.199999999999999,3.0,,0.0,3.0,2
1532,364,2,3.15,,2.65,3.9666666666666663,9.0,,4.0,5.0,2
1533,364,3,3.7916666666666665,,3.6833333333333336,3.9,8.0,,3.0,5.0,2
1534,365,0,5.3999999999999995,7.1,,5.825,1.0,0.0,,1.0,1
1535,365,1,4.72,0.0,,3.8874999999999997,2.0,2.0,,4.0,1
1536,365,2,4.59,2.0,4.066666666666666,4.4625,6.0,1.0,3.0,4.0,1
1537,365,3,3.6454545454545455,1.9,3.4125,3.6750000000000003,7.0,1.0,6.0,2.0,1
1538,365,4,4.32,2.0,8.1,4.033333333333333,2.0,1.0,0.0,3.0,1
1539,365,5,4.8428571428571425,,5.7,4.199999999999999,4.0,,2.0,2.0,1
1540,366,0,7.966666666666666,8.9,,8.2,0.0,0.0,,0.0,0
1541,366,1,8.4,4.25,,6.4,0.0,1.0,,1.0,0
1542,366,3,8.383333333333335,,7.85,8.65,0.0,,0.0,0.0,0
1543,366,4,8.32,,9.4,8.05,0.0,,0.0,0.0,0
1544,366,5,6.433333333333333,7.65,5.3,7.216666666666668,2.0,0.0,1.0,1.0,0
1545,366,6,5.8428571428571425,,6.625,4.8,3.0,,1.0,2.0,0
1546,366,7,5.666666666666667,,5.58,6.1,2.0,,2.0,0.0,0
1547,366,8,7.9799999999999995,,7.933333333333334,8.05,0.0,,0.0,0.0,0
1548,367,1,5.800000000000001,2.35,,4.725,6.0,5.0,,12.0,2
1549,367,2,4.3,1.7399999999999998,3.6,3.5875000000000004,2.0,4.0,1.0,5.0,2
1550,367,3,2.3,1.95,4.25,1.38,4.0,2.0,1.0,5.0,2
1551,368,0,6.833333333333333,1.8333333333333333,,5.583333333333333,5.0,3.0,,8.0,0
1552,368,1,4.183333333333333,1.3499999999999999,5.333333333333333,2.82,9.0,5.0,2.0,12.0,0
1553,368,2,5.4,,5.4,6.175000000000001,2.0,,1.0,1.0,0
1554,368,3,5.58,,6.6,4.8999999999999995,2.0,,0.0,2.0,0
1555,368,4,5.85,1.0,6.111111111111111,2.25,3.0,1.0,2.0,2.0,0
1556,368,5,6.05,,6.099999999999999,6.0,2.0,,1.0,1.0,0
1557,368,6,5.2,2.6,6.75,3.125,1.0,2.0,0.0,3.0,0
1558,368,7,6.35,7.0,,6.4799999999999995,2.0,0.0,,2.0,0
1559,369,0,2.3368421052631576,0.6,0.5666666666666667,2.519047619047619,16.0,2.0,3.0,17.0,0
1560,369,1,4.4375,,5.92,1.9666666666666666,4.0,,1.0,3.0,0
1561,369,2,3.9555555555555557,0.6,3.033333333333333,3.8714285714285714,6.0,1.0,3.0,4.0,0
1562,369,3,2.9666666666666663,,3.88,2.314285714285714,10.0,,4.0,6.0,0
1563,370,0,7.375,10.0,,7.9,1.0,0.0,,1.0,0
1564,370,1,8.5,6.4,,6.959999999999999,0.0,0.0,,1.0,0
1565,370,2,8.025,7.4,,7.9,1.0,0.0,,1.0,0
1566,370,3,5.5,,5.0,5.625,2.0,,1.0,1.0,0
1567,370,4,7.4799999999999995,,6.85,7.8999999999999995,1.0,,1.0,0.0,0
1568,370,5,7.6,,8.066666666666666,7.6,0.0,,0.0,0.0,0
1569,370,6,7.160000000000001,,7.160000000000001,,0.0,,0.0,,0
1570,370,8,7.949999999999999,,7.949999999999999,,0.0,,0.0,,0
1571,370,9,6.94,,7.1,6.833333333333333,0.0,,0.0,0.0,0
1572,371,0,5.8,3.9666666666666663,,4.99,4.0,2.0,,7.0,0
1573,371,1,5.4875,1.4666666666666668,4.0,4.5272727272727264,5.0,3.0,1.0,8.0,0
1574,371,2,7.140000000000001,2.16,6.5,4.1875,1.0,5.0,1.0,5.0,0
1575,371,3,5.476923076923076,1.1,5.549999999999999,4.840000000000001,7.0,1.0,5.0,3.0,0
1576,371,4,5.25,,3.8,6.699999999999999,2.0,,2.0,0.0,0
1577,371,5,4.871428571428572,3.0,5.16,3.575,3.0,1.0,2.0,2.0,0
1578,372,0,4.9,1.3666666666666665,,3.5888888888888886,4.0,3.0,,8.0,0
1579,372,1,7.519999999999999,,7.55,7.5,0.0,,0.0,0.0,0
1580,372,2,7.066666666666666,6.0,8.2,6.333333333333333,1.0,0.0,0.0,1.0,0
1581,372,3,6.728571428571429,3.35,6.25,5.3875,1.0,1.0,0.0,3.0,0
1582,372,4,7.220000000000001,4.0,7.175,5.7,0.0,1.0,0.0,1.0,0
1583,372,5,6.35,,7.466666666666666,5.1,1.0,,0.0,1.0,0
1584,372,6,6.875,6.9,9.0,6.35,1.0,0.0,0.0,1.0,0
1585,372,7,7.575,,8.25,6.9,0.0,,0.0,0.0,0
1586,372,8,7.475,,8.0,7.3,0.0,,0.0,0.0,0
1587,373,0,7.1,6.5,,6.9799999999999995,1.0,0.0,,1.0,0
1588,373,1,5.55,2.65,,4.819999999999999,1.0,2.0,,3.0,0
1589,373,2,6.6000000000000005,2.8,6.6,6.220000000000001,5.0,1.0,1.0,5.0,0
1590,373,3,5.3090909090909095,0.0,4.6000000000000005,5.000000000000001,6.0,1.0,2.0,5.0,0
1591,373,4,4.3500000000000005,4.0,4.75,3.966666666666667,2.0,1.0,1.0,2.0,0
1592,373,5,5.4375,4.65,5.76,4.8,3.0,1.0,2.0,2.0,0
1593,373,6,2.9000000000000004,6.2,3.35,4.1,2.0,0.0,1.0,1.0,0
1594,373,7,4.96923076923077,,5.35,5.133333333333333,8.0,,4.0,4.0,0
1595,374,1,7.25,5.233333333333333,,6.55,0.0,2.0,,2.0,0
1596,374,3,6.65,7.4,3.4000000000000004,7.45,3.0,0.0,2.0,1.0,0
1597,374,4,4.2272727272727275,,4.677777777777778,2.2,7.0,,5.0,2.0,0
1598,374,5,6.76,,6.95,6.0,1.0,,1.0,0.0,0
1599,374,6,4.485714285714286,,5.033333333333334,4.075,3.0,,1.0,2.0,0
1600,374,7,4.8999999999999995,,4.5,5.7,3.0,,2.0,1.0,0
1601,374,8,7.833333333333333,,7.75,7.4,0.0,,0.0,0.0,0
1602,374,9,8.200000000000001,,9.25,6.1,0.0,,0.0,0.0,0
1603,375,0,6.4,8.3,,6.779999999999999,2.0,0.0,,2.0,0
1604,375,1,7.4,3.65,,5.5200000000000005,0.0,2.0,,3.0,0
1605,375,2,6.4625,5.05,4.3,6.388888888888889,3.0,1.0,1.0,3.0,0
1606,375,3,5.35,6.0,6.0,5.35,1.0,0.0,0.0,1.0,0
1607,375,4,7.159999999999999,,7.466666666666666,6.7,1.0,,0.0,1.0,0
1608,375,5,6.42,,7.15,3.5,1.0,,0.0,1.0,0
1609,375,6,5.25,,4.8374999999999995,5.8,7.0,,4.0,3.0,0
1610,375,7,8.475,,9.0,6.9,0.0,,0.0,0.0,0
1611,375,8,7.3,,9.5,6.566666666666666,1.0,,0.0,1.0,0
1612,376,0,3.1666666666666665,2.0,,2.875,2.0,1.0,,3.0,0
1613,376,1,5.116666666666666,2.1333333333333333,,4.345454545454546,3.0,2.0,,6.0,0
1614,376,2,5.300000000000001,2.0,7.0,4.072727272727273,4.0,2.0,0.0,7.0,0
1615,376,3,6.0375000000000005,1.0,6.2,5.116666666666667,2.0,1.0,1.0,2.0,0
1616,376,5,5.223076923076923,,5.222222222222222,5.225,5.0,,4.0,1.0,0
1617,376,6,6.8,,6.825,5.25,1.0,,1.0,1.0,0
1618,376,7,7.4,,7.466666666666668,7.3,0.0,,0.0,0.0,0
1619,376,8,5.15,,5.8,4.5,2.0,,1.0,1.0,0
1620,377,0,4.222222222222222,2.05,7.0,3.7181818181818183,5.0,2.0,0.0,8.0,1
1621,377,1,6.3,5.0,,5.866666666666667,1.0,1.0,,2.0,1
1622,377,2,6.266666666666667,3.38,,4.4624999999999995,1.0,4.0,,5.0,1
1623,377,3,4.366666666666666,5.449999999999999,9.1,4.000000000000001,3.0,1.0,0.0,4.0,1
1624,377,4,3.5666666666666664,7.4,8.75,2.2600000000000002,4.0,0.0,0.0,4.0,1
1625,378,0,0.30000000000000004,2.0,0.0,0.5875,9.0,1.0,2.0,8.0,1
1626,379,0,8.375,3.5,,7.4,1.0,1.0,,2.0,0
1627,379,1,8.059999999999999,3.325,6.5,5.877777777777777,0.0,4.0,0.0,5.0,0
1628,379,2,6.6,6.0,,6.4799999999999995,1.0,0.0,,1.0,0
1629,379,3,5.550000000000001,6.8,5.0,7.0,2.0,0.0,2.0,0.0,0
1630,379,4,7.2,,7.133333333333333,7.4,0.0,,0.0,0.0,0
1631,379,5,7.55,,7.8999999999999995,7.2,1.0,,0.0,1.0,0
1632,379,6,4.475,7.7,7.2,3.6500000000000004,4.0,0.0,0.0,4.0,0
1633,379,7,5.416666666666667,,2.1,6.483333333333333,3.0,,1.0,2.0,0
1634,380,0,4.6,1.5,,3.2875,3.0,2.0,,6.0,2
1635,381,0,7.7,,,8.16,1.0,,,1.0,1
1636,381,1,4.300000000000001,1.65,,3.0571428571428574,3.0,2.0,,6.0,1
1637,381,2,5.483333333333333,6.4,,5.225,2.0,0.0,,3.0,1
1638,381,3,5.357142857142857,4.7,6.125,4.7250000000000005,3.0,2.0,1.0,4.0,1
1639,382,0,4.114285714285714,1.0,,3.311111111111111,4.0,1.0,,6.0,0
1640,382,1,4.1000000000000005,,0.0,4.512499999999999,3.0,,1.0,4.0,0
1641,382,2,5.3,1.25,4.433333333333334,4.514285714285714,3.0,2.0,1.0,4.0,0
1642,382,3,3.576923076923077,4.819999999999999,3.1999999999999997,3.9076923076923076,11.0,3.0,6.0,10.0,0
1643,382,4,5.833333333333333,,6.5,5.5,1.0,,0.0,1.0,0
1644,383,0,3.95,1.5,,3.815384615384615,7.0,1.0,,9.0,0
1645,383,1,3.016666666666667,0.03333333333333333,1.7999999999999998,2.6454545454545455,8.0,3.0,3.0,8.0,0
1646,383,2,3.05,,0.3,2.9749999999999996,3.0,,1.0,3.0,0
1647,384,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
1648,385,0,2.9384615384615382,0.3,1.0999999999999999,3.05,12.0,1.0,3.0,12.0,0
1649,386,0,4.877777777777777,2.7,,4.4818181818181815,6.0,2.0,,8.0,2
